u_id,timestamp_actual,operation,operationCount
A0074,2015-11-02 07:40:00.000,select,5
A0074,2015-11-02 07:40:00.000,target_clicked,8
A0074,2015-11-02 10:26:40.000,scroll_down,86
A0074,2015-11-02 10:26:40.000,scroll_up,42
A0074,2015-11-02 10:26:40.000,select,2
A0074,2015-11-02 10:26:40.000,target_clicked,3
A0074,2015-11-04 09:40:00.000,scroll_down,339
A0074,2015-11-04 09:40:00.000,scroll_up,91
A0074,2015-11-04 09:40:00.000,select,2
A0074,2015-11-04 09:40:00.000,target_clicked,4
A0074,2015-11-04 23:33:20.000,scroll_down,136
A0074,2015-11-04 23:33:20.000,scroll_up,52
A0074,2015-11-04 23:33:20.000,select,3
A0074,2015-11-04 23:33:20.000,target_clicked,4
A0074,2015-11-05 02:20:00.000,scroll_down,546
A0074,2015-11-05 02:20:00.000,scroll_up,324
A0074,2015-11-05 02:20:00.000,select,4
A0074,2015-11-05 02:20:00.000,target_clicked,6
A0074,2015-11-06 00:33:20.000,scroll_down,522
A0074,2015-11-06 00:33:20.000,scroll_up,241
A0074,2015-11-06 00:33:20.000,select,1
A0074,2015-11-06 00:33:20.000,target_clicked,1
A0074,2015-11-06 08:53:20.000,scroll_down,32
A0074,2015-11-06 08:53:20.000,select,2
A0074,2015-11-06 08:53:20.000,target_clicked,2
A0074,2015-11-06 17:13:20.000,scroll_down,23
A0074,2015-11-06 17:13:20.000,scroll_up,1
A0074,2015-11-06 17:13:20.000,target_clicked,1
A0074,2015-11-06 20:00:00.000,scroll_down,79
A0074,2015-11-06 20:00:00.000,scroll_up,19
A0074,2015-11-06 20:00:00.000,select,6
A0074,2015-11-06 20:00:00.000,target_clicked,9
A0074,2015-11-10 01:46:40.000,scroll_down,294
A0074,2015-11-10 01:46:40.000,scroll_up,129
A0074,2015-11-10 01:46:40.000,select,1
A0074,2015-11-10 01:46:40.000,target_clicked,3
A0074,2015-11-11 02:46:40.000,scroll_down,17
A0074,2015-11-11 22:13:20.000,scroll_down,54
A0074,2015-11-11 22:13:20.000,scroll_up,21
A0074,2015-11-13 07:33:20.000,scroll_down,72
A0074,2015-11-13 07:33:20.000,scroll_up,17
A0074,2015-11-13 07:33:20.000,select,1
A0074,2015-11-13 07:33:20.000,target_clicked,4
A0074,2015-11-13 10:20:00.000,scroll_down,484
A0074,2015-11-13 10:20:00.000,scroll_up,246
A0074,2015-11-18 23:40:00.000,scroll_down,99
A0074,2015-11-18 23:40:00.000,scroll_up,10
A0074,2015-11-18 23:40:00.000,select,1
A0074,2015-11-18 23:40:00.000,target_clicked,1
A0074,2015-11-20 06:13:20.000,scroll_down,464
A0074,2015-11-20 06:13:20.000,scroll_up,173
A0074,2015-11-20 06:13:20.000,select,2
A0074,2015-11-20 06:13:20.000,target_clicked,3
A0074,2015-11-21 01:40:00.000,scroll_down,139
A0074,2015-11-21 01:40:00.000,scroll_up,113
A0074,2015-11-21 04:26:40.000,scroll_down,41
A0074,2015-11-21 04:26:40.000,scroll_up,27
A0074,2015-11-22 02:40:00.000,scroll_down,7
A0074,2015-11-22 02:40:00.000,scroll_up,2
A0074,2015-11-22 05:26:40.000,scroll_down,56
A0074,2015-11-22 05:26:40.000,scroll_up,13
A0075,2015-10-15 23:00:00.000,scroll_down,1859
A0075,2015-10-15 23:00:00.000,scroll_up,444
A0075,2015-10-15 23:00:00.000,select,1
A0075,2015-10-15 23:00:00.000,target_clicked,3
A0077,2015-10-15 23:00:00.000,scroll_down,10370
A0077,2015-10-15 23:00:00.000,scroll_up,5406
A0077,2015-10-15 23:00:00.000,select,4
A0077,2015-10-15 23:00:00.000,target_clicked,14
A0077,2015-10-16 01:46:40.000,scroll_down,6111
A0077,2015-10-16 01:46:40.000,scroll_up,3398
A0077,2015-10-16 01:46:40.000,target_clicked,2
A0080,2015-08-28 08:20:00.000,target_clicked,2
A0080,2015-08-28 13:53:20.000,select,5
A0080,2015-08-28 13:53:20.000,target_clicked,40
A0080,2015-08-28 16:40:00.000,select,4
A0080,2015-08-28 16:40:00.000,target_clicked,23
A0080,2015-08-29 01:00:00.000,target_clicked,8
A0080,2015-09-03 06:00:00.000,target_clicked,16
A0080,2015-09-16 19:00:00.000,target_clicked,5
A0080,2015-09-17 22:46:40.000,target_clicked,2
A0080,2015-09-18 01:33:20.000,target_clicked,8
A0080,2015-09-18 04:20:00.000,target_clicked,2
A0080,2015-09-18 12:40:00.000,target_clicked,3
A0080,2015-09-18 15:26:40.000,target_clicked,2
A0080,2015-09-18 18:13:20.000,target_clicked,3
A0080,2015-09-18 23:46:40.000,target_clicked,2
A0080,2015-09-19 02:33:20.000,target_clicked,1
A0080,2015-09-30 16:20:00.000,target_clicked,1
A0080,2015-09-30 19:06:40.000,target_clicked,2
A0080,2015-10-06 02:53:20.000,select,1
A0080,2015-10-06 02:53:20.000,target_clicked,4
A0080,2015-10-07 01:06:40.000,select,1
A0080,2015-10-07 01:06:40.000,target_clicked,1
A0080,2015-10-07 15:00:00.000,target_clicked,3
A0080,2015-10-09 05:53:20.000,select,2
A0080,2015-10-09 05:53:20.000,target_clicked,5
A0080,2015-10-15 23:00:00.000,select,1
A0080,2015-10-15 23:00:00.000,target_clicked,16
A0080,2015-10-16 12:53:20.000,target_clicked,8
A0080,2015-10-16 18:26:40.000,target_clicked,2
A0080,2015-10-17 00:00:00.000,scroll_down,43
A0080,2015-10-17 00:00:00.000,select,2
A0080,2015-10-17 00:00:00.000,target_clicked,15
A0080,2015-10-21 09:33:20.000,scroll_down,42
A0080,2015-10-21 17:53:20.000,scroll_down,25
A0080,2015-10-21 17:53:20.000,select,2
A0080,2015-10-21 17:53:20.000,target_clicked,2
A0080,2015-10-22 02:13:20.000,scroll_down,32
A0080,2015-10-22 02:13:20.000,scroll_up,11
A0080,2015-10-22 21:40:00.000,scroll_down,8
A0081,2015-10-15 23:00:00.000,scroll_down,4334
A0081,2015-10-15 23:00:00.000,scroll_up,681
A0081,2015-10-15 23:00:00.000,target_clicked,6
A0082,2015-09-03 22:40:00.000,scroll_down,21
A0082,2015-09-04 18:06:40.000,scroll_down,130
A0082,2015-09-04 18:06:40.000,target_clicked,1
A0082,2015-09-05 02:26:40.000,scroll_down,281
A0082,2015-09-18 18:13:20.000,scroll_down,15
A0082,2015-09-18 21:00:00.000,scroll_down,275
A0082,2015-09-18 21:00:00.000,scroll_up,19
A0082,2015-09-18 23:46:40.000,scroll_down,447
A0082,2015-09-18 23:46:40.000,scroll_up,34
A0082,2015-09-19 02:33:20.000,scroll_down,788
A0082,2015-09-19 02:33:20.000,scroll_up,133
A0082,2015-09-19 02:33:20.000,select,3
A0082,2015-09-19 02:33:20.000,target_clicked,13
A0082,2015-09-28 19:53:20.000,scroll_down,264
A0082,2015-09-28 22:40:00.000,scroll_down,602
A0082,2015-10-06 16:46:40.000,scroll_down,12
A0082,2015-10-06 22:20:00.000,scroll_down,249
A0082,2015-10-06 22:20:00.000,scroll_up,66
A0082,2015-10-07 03:53:20.000,scroll_down,1228
A0082,2015-10-07 03:53:20.000,scroll_up,383
A0082,2015-10-07 03:53:20.000,target_clicked,7
A0082,2015-10-07 06:40:00.000,scroll_down,32
A0082,2015-10-16 01:46:40.000,scroll_down,164
A0082,2015-10-16 21:13:20.000,scroll_down,9
A0082,2015-10-16 21:13:20.000,scroll_up,155
A0082,2015-10-17 00:00:00.000,scroll_down,197
A0082,2015-10-17 00:00:00.000,scroll_up,65
A0082,2015-10-17 02:46:40.000,scroll_down,11
A0082,2015-11-02 02:06:40.000,scroll_down,1213
A0082,2015-11-02 02:06:40.000,target_clicked,4
A0082,2015-11-02 10:26:40.000,scroll_down,10
A0082,2015-11-03 00:20:00.000,scroll_down,571
A0082,2015-11-03 00:20:00.000,scroll_up,130
A0082,2015-11-03 00:20:00.000,select,2
A0082,2015-11-03 00:20:00.000,target_clicked,6
A0082,2015-11-03 03:06:40.000,scroll_down,108
A0082,2015-11-03 03:06:40.000,scroll_up,5
A0082,2015-11-19 08:00:00.000,scroll_down,143
A0082,2015-11-19 08:00:00.000,scroll_up,19
A0082,2015-11-19 16:20:00.000,scroll_down,531
A0082,2015-11-19 16:20:00.000,scroll_up,64
A0082,2015-11-20 22:53:20.000,scroll_down,379
A0082,2015-11-20 22:53:20.000,scroll_up,49
A0082,2015-11-20 22:53:20.000,select,2
A0082,2015-11-20 22:53:20.000,target_clicked,2
A0082,2015-11-23 03:40:00.000,scroll_down,262
A0082,2015-11-23 06:26:40.000,scroll_down,467
A0082,2015-11-23 06:26:40.000,scroll_up,405
A0084,2015-09-04 04:13:20.000,scroll_down,268
A0084,2015-09-04 04:13:20.000,scroll_up,192
A0084,2015-09-04 04:13:20.000,select,77
A0084,2015-09-04 04:13:20.000,target_clicked,114
A0084,2015-09-04 18:06:40.000,scroll_down,35
A0084,2015-09-04 18:06:40.000,scroll_up,23
A0084,2015-09-04 18:06:40.000,select,2
A0084,2015-09-04 18:06:40.000,target_clicked,6
A0084,2015-09-14 03:06:40.000,scroll_down,37
A0084,2015-09-14 03:06:40.000,scroll_up,35
A0084,2015-09-14 03:06:40.000,target_clicked,4
A0084,2015-09-18 04:20:00.000,scroll_down,99
A0084,2015-09-18 04:20:00.000,scroll_up,47
A0084,2015-09-18 04:20:00.000,select,2
A0084,2015-09-18 04:20:00.000,target_clicked,10
A0084,2015-09-18 15:26:40.000,scroll_down,148
A0084,2015-09-18 15:26:40.000,scroll_up,94
A0084,2015-09-18 15:26:40.000,select,11
A0084,2015-09-18 15:26:40.000,target_clicked,29
A0084,2015-09-22 05:33:20.000,scroll_down,80
A0084,2015-09-22 05:33:20.000,scroll_up,76
A0084,2015-09-22 05:33:20.000,select,37
A0084,2015-09-22 05:33:20.000,target_clicked,54
A0084,2015-10-05 01:53:20.000,scroll_down,17
A0084,2015-10-05 01:53:20.000,scroll_up,7
A0084,2015-10-05 01:53:20.000,select,1
A0084,2015-10-05 01:53:20.000,target_clicked,2
A0084,2015-10-06 16:46:40.000,select,1
A0084,2015-10-06 16:46:40.000,target_clicked,3
A0084,2015-10-08 07:40:00.000,scroll_down,9
A0084,2015-10-08 07:40:00.000,scroll_up,3
A0084,2015-10-08 07:40:00.000,select,2
A0084,2015-10-08 07:40:00.000,target_clicked,2
A0084,2015-10-12 03:20:00.000,scroll_down,21
A0084,2015-10-12 03:20:00.000,select,1
A0084,2015-10-12 03:20:00.000,target_clicked,6
A0084,2015-10-14 22:00:00.000,scroll_down,57
A0084,2015-10-14 22:00:00.000,scroll_up,54
A0084,2015-10-14 22:00:00.000,select,4
A0084,2015-10-14 22:00:00.000,target_clicked,9
A0084,2015-10-16 01:46:40.000,target_clicked,1
A0084,2015-10-16 10:06:40.000,scroll_down,77
A0084,2015-10-16 10:06:40.000,scroll_up,68
A0084,2015-10-16 10:06:40.000,select,11
A0084,2015-10-16 10:06:40.000,target_clicked,13
A0084,2015-10-29 03:40:00.000,scroll_down,43
A0084,2015-10-29 03:40:00.000,scroll_up,22
A0084,2015-10-29 03:40:00.000,select,7
A0084,2015-10-29 03:40:00.000,target_clicked,13
A0084,2015-11-06 20:00:00.000,scroll_down,29
A0084,2015-11-06 20:00:00.000,scroll_up,7
A0084,2015-11-06 20:00:00.000,select,3
A0084,2015-11-06 20:00:00.000,target_clicked,4
A0084,2015-11-13 21:26:40.000,scroll_down,76
A0084,2015-11-13 21:26:40.000,scroll_up,38
A0084,2015-11-13 21:26:40.000,select,14
A0084,2015-11-13 21:26:40.000,target_clicked,18
A0084,2015-11-14 00:13:20.000,scroll_down,32
A0084,2015-11-14 00:13:20.000,scroll_up,21
A0084,2015-11-14 00:13:20.000,select,1
A0084,2015-11-14 00:13:20.000,target_clicked,2
A0084,2015-11-15 23:26:40.000,scroll_down,17
A0084,2015-11-15 23:26:40.000,scroll_up,11
A0084,2015-11-15 23:26:40.000,select,1
A0084,2015-11-15 23:26:40.000,target_clicked,2
A0084,2015-11-16 02:13:20.000,scroll_down,74
A0084,2015-11-16 02:13:20.000,scroll_up,34
A0084,2015-11-16 02:13:20.000,select,5
A0084,2015-11-16 02:13:20.000,target_clicked,8
A0087,2015-10-15 23:00:00.000,scroll_down,67
A0087,2015-10-15 23:00:00.000,scroll_up,47
A0087,2015-10-15 23:00:00.000,select,3
A0087,2015-10-15 23:00:00.000,target_clicked,10
A0087,2015-11-06 22:46:40.000,scroll_down,10
A0087,2015-11-06 22:46:40.000,scroll_up,3
A0087,2015-11-06 22:46:40.000,select,10
A0087,2015-11-06 22:46:40.000,target_clicked,13
A0088,2015-10-05 21:20:00.000,scroll_down,1028
A0088,2015-10-05 21:20:00.000,scroll_up,332
A0088,2015-10-05 21:20:00.000,target_clicked,2
A0088,2015-10-06 22:20:00.000,scroll_down,1530
A0088,2015-10-06 22:20:00.000,scroll_up,487
A0088,2015-10-06 22:20:00.000,target_clicked,3
A0088,2015-10-16 21:13:20.000,target_clicked,4
A0088,2015-10-17 00:00:00.000,scroll_down,2141
A0088,2015-10-17 00:00:00.000,scroll_up,937
A0088,2015-10-17 00:00:00.000,select,7
A0088,2015-10-17 00:00:00.000,target_clicked,8
A0088,2015-10-21 01:13:20.000,scroll_down,205
A0088,2015-10-21 01:13:20.000,scroll_up,12
A0088,2015-10-21 01:13:20.000,target_clicked,1
A0088,2015-10-26 20:06:40.000,scroll_down,324
A0088,2015-10-26 20:06:40.000,scroll_up,24
A0088,2015-10-26 20:06:40.000,target_clicked,1
A0088,2015-11-06 00:33:20.000,scroll_down,302
A0088,2015-11-06 00:33:20.000,scroll_up,206
A0088,2015-11-06 00:33:20.000,target_clicked,2
A0088,2015-11-20 00:40:00.000,scroll_down,103
A0088,2015-11-20 00:40:00.000,scroll_up,6
B0005,2015-08-28 00:00:00.000,scroll_down,280
B0005,2015-08-28 00:00:00.000,scroll_up,44
B0005,2015-08-28 00:00:00.000,target_clicked,1
B0005,2015-09-03 22:40:00.000,scroll_down,596
B0005,2015-09-03 22:40:00.000,scroll_up,20
B0005,2015-09-04 20:53:20.000,scroll_down,4
B0005,2015-09-05 02:26:40.000,scroll_down,9
B0005,2015-09-05 02:26:40.000,target_clicked,1
B0005,2015-09-06 22:53:20.000,scroll_down,21
B0005,2015-09-06 22:53:20.000,target_clicked,4
B0005,2015-09-09 06:26:40.000,scroll_down,78
B0005,2015-09-10 21:20:00.000,scroll_down,16
B0005,2015-09-11 00:06:40.000,scroll_down,716
B0005,2015-09-11 00:06:40.000,scroll_up,20
B0005,2015-09-11 00:06:40.000,target_clicked,1
B0005,2015-09-15 23:33:20.000,scroll_down,460
B0005,2015-09-15 23:33:20.000,scroll_up,216
B0005,2015-09-15 23:33:20.000,target_clicked,1
B0005,2015-09-17 06:06:40.000,scroll_down,368
B0005,2015-09-17 06:06:40.000,scroll_up,16
B0005,2015-09-18 04:20:00.000,scroll_down,26
B0005,2015-09-18 04:20:00.000,scroll_up,5
B0005,2015-09-18 04:20:00.000,target_clicked,1
B0005,2015-09-18 07:06:40.000,scroll_down,41
B0005,2015-09-18 07:06:40.000,scroll_up,5
B0005,2015-09-18 07:06:40.000,target_clicked,1
B0005,2015-09-23 01:00:00.000,scroll_down,41
B0005,2015-09-23 03:46:40.000,scroll_down,13
B0005,2015-09-24 04:46:40.000,scroll_down,73
B0005,2015-09-24 04:46:40.000,scroll_up,17
B0005,2015-09-24 07:33:20.000,scroll_down,126
B0005,2015-09-24 07:33:20.000,scroll_up,34
B0005,2015-09-24 07:33:20.000,select,4
B0005,2015-09-24 07:33:20.000,target_clicked,5
B0005,2015-10-06 08:26:40.000,scroll_down,247
B0005,2015-10-06 08:26:40.000,scroll_up,85
B0005,2015-10-06 08:26:40.000,select,1
B0005,2015-10-06 08:26:40.000,target_clicked,1
B0005,2015-10-07 01:06:40.000,scroll_down,231
B0005,2015-10-07 01:06:40.000,scroll_up,151
B0005,2015-10-07 20:33:20.000,scroll_down,2290
B0005,2015-10-07 20:33:20.000,scroll_up,520
B0005,2015-10-07 20:33:20.000,target_clicked,3
B0005,2015-10-07 23:20:00.000,scroll_down,4204
B0005,2015-10-07 23:20:00.000,scroll_up,1414
B0005,2015-10-07 23:20:00.000,target_clicked,14
B0005,2015-10-08 02:06:40.000,scroll_down,1581
B0005,2015-10-08 02:06:40.000,scroll_up,1230
B0005,2015-10-08 02:06:40.000,select,1
B0005,2015-10-08 02:06:40.000,target_clicked,2
B0007,2015-08-26 23:00:00.000,scroll_down,94
B0007,2015-08-26 23:00:00.000,scroll_up,29
B0007,2015-08-26 23:00:00.000,target_clicked,7
B0007,2015-08-27 01:46:40.000,scroll_down,26
B0007,2015-08-27 01:46:40.000,scroll_up,16
B0007,2015-08-27 01:46:40.000,target_clicked,2
B0007,2015-08-28 22:13:20.000,scroll_down,151
B0007,2015-08-28 22:13:20.000,scroll_up,13
B0007,2015-08-28 22:13:20.000,select,3
B0007,2015-08-28 22:13:20.000,target_clicked,13
B0007,2015-08-29 01:00:00.000,scroll_down,2
B0007,2015-09-03 00:26:40.000,scroll_down,32
B0007,2015-09-03 00:26:40.000,scroll_up,5
B0007,2015-09-03 00:26:40.000,target_clicked,2
B0007,2015-09-04 23:40:00.000,scroll_down,200
B0007,2015-09-04 23:40:00.000,scroll_up,27
B0007,2015-09-04 23:40:00.000,target_clicked,14
B0007,2015-09-15 04:06:40.000,scroll_down,11
B0007,2015-09-15 04:06:40.000,target_clicked,5
B0007,2015-09-17 17:13:20.000,scroll_down,94
B0007,2015-09-17 17:13:20.000,scroll_up,32
B0007,2015-09-17 17:13:20.000,select,2
B0007,2015-09-17 17:13:20.000,target_clicked,13
B0007,2015-09-18 01:33:20.000,scroll_down,6
B0007,2015-09-18 01:33:20.000,scroll_up,2
B0007,2015-09-18 01:33:20.000,select,2
B0007,2015-09-18 01:33:20.000,target_clicked,4
B0007,2015-09-18 04:20:00.000,scroll_down,26
B0007,2015-09-18 04:20:00.000,scroll_up,9
B0007,2015-09-18 04:20:00.000,select,1
B0007,2015-09-18 04:20:00.000,target_clicked,1
B0007,2015-10-01 17:20:00.000,scroll_down,44
B0007,2015-10-01 17:20:00.000,scroll_up,13
B0007,2015-10-01 17:20:00.000,target_clicked,2
B0007,2015-10-15 17:26:40.000,scroll_down,19
B0007,2015-10-15 23:00:00.000,target_clicked,1
B0009,2015-08-28 00:00:00.000,scroll_down,315
B0009,2015-08-28 00:00:00.000,scroll_up,152
B0009,2015-10-14 16:26:40.000,scroll_down,206
B0009,2015-10-14 16:26:40.000,scroll_up,20
B0012,2015-08-28 00:00:00.000,select,2
B0012,2015-08-28 00:00:00.000,target_clicked,8
B0012,2015-08-28 22:13:20.000,select,3
B0012,2015-08-28 22:13:20.000,target_clicked,16
B0012,2015-09-17 22:46:40.000,scroll_down,64
B0012,2015-09-17 22:46:40.000,scroll_up,28
B0012,2015-09-17 22:46:40.000,target_clicked,4
B0012,2015-09-18 23:46:40.000,scroll_down,277
B0012,2015-09-18 23:46:40.000,scroll_up,75
B0012,2015-09-18 23:46:40.000,select,4
B0012,2015-09-18 23:46:40.000,target_clicked,10
B0012,2015-09-24 21:26:40.000,target_clicked,1
B0012,2015-11-12 17:40:00.000,target_clicked,1
B0013,2015-09-04 23:40:00.000,scroll_down,13
B0013,2015-09-04 23:40:00.000,scroll_up,1
B0013,2015-09-04 23:40:00.000,target_clicked,1
B0013,2015-09-06 00:40:00.000,scroll_down,1
B0013,2015-09-06 00:40:00.000,scroll_up,1
B0013,2015-09-18 15:26:40.000,scroll_down,9
B0013,2015-09-18 15:26:40.000,select,2
B0013,2015-09-18 15:26:40.000,target_clicked,5
B0013,2015-09-18 23:46:40.000,target_clicked,4
B0013,2015-09-19 02:33:20.000,scroll_down,10
B0013,2015-09-19 02:33:20.000,target_clicked,1
B0013,2015-09-25 19:40:00.000,scroll_down,14
B0013,2015-10-02 21:06:40.000,target_clicked,1
B0013,2015-10-06 14:00:00.000,scroll_down,7
B0013,2015-10-06 14:00:00.000,scroll_up,19
B0013,2015-10-15 20:13:20.000,target_clicked,1
B0018,2015-09-09 00:53:20.000,scroll_down,250
B0018,2015-09-09 00:53:20.000,scroll_up,20
B0018,2015-09-09 00:53:20.000,target_clicked,1
B0018,2015-09-18 23:46:40.000,scroll_down,387
B0018,2015-09-18 23:46:40.000,scroll_up,129
B0018,2015-09-18 23:46:40.000,target_clicked,3
B0018,2015-09-19 02:33:20.000,scroll_down,330
B0018,2015-09-19 02:33:20.000,scroll_up,41
B0018,2015-09-19 02:33:20.000,target_clicked,4
B0018,2015-09-19 05:20:00.000,scroll_down,297
B0018,2015-09-19 05:20:00.000,scroll_up,61
B0018,2015-09-19 05:20:00.000,select,1
B0018,2015-09-19 05:20:00.000,target_clicked,7
B0020,2015-08-26 06:20:00.000,scroll_down,39
B0020,2015-08-26 06:20:00.000,scroll_up,27
B0020,2015-08-26 06:20:00.000,target_clicked,2
B0020,2015-09-04 04:13:20.000,target_clicked,2
B0020,2015-09-04 07:00:00.000,target_clicked,1
B0020,2015-09-17 20:00:00.000,target_clicked,4
B0020,2015-09-17 22:46:40.000,scroll_down,755
B0020,2015-09-17 22:46:40.000,scroll_up,360
B0020,2015-09-17 22:46:40.000,target_clicked,11
B0020,2015-09-18 04:20:00.000,scroll_down,45
B0020,2015-09-18 04:20:00.000,scroll_up,16
B0020,2015-09-18 04:20:00.000,select,2
B0020,2015-09-18 04:20:00.000,target_clicked,2
B0020,2015-10-04 20:20:00.000,scroll_down,15
B0020,2015-10-04 20:20:00.000,scroll_up,16
B0020,2015-10-04 20:20:00.000,target_clicked,3
B0020,2015-10-05 04:40:00.000,scroll_down,21
B0020,2015-10-05 04:40:00.000,scroll_up,19
B0020,2015-10-05 04:40:00.000,target_clicked,2
B0020,2015-10-15 20:13:20.000,scroll_down,360
B0020,2015-10-15 23:00:00.000,scroll_down,900
B0020,2015-10-15 23:00:00.000,scroll_up,509
B0020,2015-10-15 23:00:00.000,target_clicked,7
B0020,2015-10-16 01:46:40.000,scroll_down,716
B0020,2015-10-16 01:46:40.000,scroll_up,312
B0020,2015-10-16 01:46:40.000,select,1
B0020,2015-10-16 01:46:40.000,target_clicked,16
B0020,2015-10-16 04:33:20.000,scroll_down,645
B0020,2015-10-16 04:33:20.000,scroll_up,686
B0020,2015-10-16 04:33:20.000,select,2
B0020,2015-10-16 04:33:20.000,target_clicked,42
B0020,2015-10-16 07:20:00.000,scroll_down,437
B0020,2015-10-16 07:20:00.000,scroll_up,681
B0020,2015-10-16 07:20:00.000,select,1
B0020,2015-10-16 07:20:00.000,target_clicked,9
B0020,2015-10-16 21:13:20.000,scroll_down,586
B0020,2015-10-16 21:13:20.000,scroll_up,594
B0020,2015-10-16 21:13:20.000,select,5
B0020,2015-10-16 21:13:20.000,target_clicked,38
B0020,2015-10-22 05:00:00.000,scroll_down,127
B0020,2015-10-22 05:00:00.000,scroll_up,134
B0020,2015-10-22 05:00:00.000,select,3
B0020,2015-10-22 05:00:00.000,target_clicked,9
B0020,2015-10-22 07:46:40.000,scroll_down,155
B0020,2015-10-22 07:46:40.000,scroll_up,199
B0020,2015-10-22 07:46:40.000,select,1
B0020,2015-10-22 07:46:40.000,target_clicked,4
B0020,2015-10-24 20:53:20.000,scroll_down,11
B0020,2015-10-24 20:53:20.000,scroll_up,2
B0020,2015-11-01 23:20:00.000,scroll_down,231
B0020,2015-11-01 23:20:00.000,scroll_up,330
B0020,2015-11-01 23:20:00.000,target_clicked,2
B0021,2015-10-15 23:00:00.000,scroll_down,1210
B0021,2015-10-15 23:00:00.000,scroll_up,697
B0021,2015-10-15 23:00:00.000,target_clicked,1
B0021,2015-10-16 01:46:40.000,scroll_down,27
B0021,2015-10-20 22:26:40.000,scroll_down,664
B0021,2015-10-20 22:26:40.000,scroll_up,163
B0021,2015-10-21 01:13:20.000,scroll_down,447
B0021,2015-10-21 01:13:20.000,scroll_up,116
B0021,2015-10-26 22:53:20.000,scroll_down,233
B0021,2015-10-26 22:53:20.000,scroll_up,80
B0021,2015-10-27 23:53:20.000,scroll_down,506
B0021,2015-10-27 23:53:20.000,scroll_up,337
B0021,2015-10-29 17:33:20.000,scroll_down,240
B0021,2015-10-29 17:33:20.000,scroll_up,130
B0024,2015-08-28 02:46:40.000,scroll_down,252
B0024,2015-08-28 02:46:40.000,scroll_up,112
B0024,2015-08-28 02:46:40.000,select,3
B0024,2015-08-28 02:46:40.000,target_clicked,5
B0024,2015-09-18 23:46:40.000,scroll_down,206
B0024,2015-09-18 23:46:40.000,scroll_up,125
B0024,2015-09-18 23:46:40.000,select,1
B0024,2015-09-18 23:46:40.000,target_clicked,1
B0025,2015-08-29 01:00:00.000,scroll_down,28
B0025,2015-08-29 01:00:00.000,scroll_up,21
B0025,2015-08-29 01:00:00.000,target_clicked,6
B0025,2015-09-04 23:40:00.000,scroll_down,8
B0025,2015-09-05 02:26:40.000,scroll_down,152
B0025,2015-09-05 02:26:40.000,scroll_up,119
B0025,2015-09-05 02:26:40.000,target_clicked,7
B0025,2015-11-07 01:33:20.000,scroll_down,189
B0025,2015-11-07 01:33:20.000,scroll_up,127
B0025,2015-11-07 01:33:20.000,select,1
B0025,2015-11-07 01:33:20.000,target_clicked,13
B0025,2015-11-14 00:13:20.000,scroll_down,65
B0025,2015-11-14 00:13:20.000,scroll_up,71
B0025,2015-11-14 00:13:20.000,target_clicked,2
B0026,2015-08-27 18:26:40.000,scroll_down,16
B0026,2015-08-27 18:26:40.000,scroll_up,20
B0026,2015-09-04 01:26:40.000,scroll_down,463
B0026,2015-09-04 01:26:40.000,scroll_up,299
B0026,2015-09-04 01:26:40.000,target_clicked,6
B0026,2015-09-04 15:20:00.000,scroll_down,215
B0026,2015-09-04 15:20:00.000,scroll_up,88
B0026,2015-09-04 15:20:00.000,target_clicked,13
B0026,2015-09-18 18:13:20.000,scroll_down,26
B0026,2015-09-18 18:13:20.000,target_clicked,1
B0026,2015-09-18 21:00:00.000,scroll_down,111
B0026,2015-09-18 21:00:00.000,scroll_up,19
B0026,2015-09-18 21:00:00.000,target_clicked,5
B0026,2015-09-18 23:46:40.000,scroll_down,82
B0026,2015-09-18 23:46:40.000,scroll_up,44
B0026,2015-09-18 23:46:40.000,target_clicked,4
B0027,2015-08-26 00:46:40.000,scroll_down,54
B0027,2015-08-26 00:46:40.000,scroll_up,24
B0027,2015-08-26 00:46:40.000,target_clicked,1
B0027,2015-09-04 23:40:00.000,scroll_down,390
B0027,2015-09-04 23:40:00.000,scroll_up,13
B0027,2015-09-04 23:40:00.000,select,5
B0027,2015-09-04 23:40:00.000,target_clicked,9
B0027,2015-09-06 20:06:40.000,scroll_down,513
B0027,2015-09-06 20:06:40.000,scroll_up,13
B0027,2015-09-11 14:00:00.000,scroll_down,94
B0027,2015-09-18 01:33:20.000,scroll_down,264
B0027,2015-09-18 01:33:20.000,scroll_up,30
B0027,2015-09-18 01:33:20.000,select,3
B0027,2015-09-18 01:33:20.000,target_clicked,4
B0027,2015-09-18 21:00:00.000,scroll_down,1280
B0027,2015-09-18 21:00:00.000,scroll_up,75
B0027,2015-09-18 21:00:00.000,target_clicked,2
B0027,2015-09-24 21:26:40.000,scroll_down,233
B0027,2015-09-24 21:26:40.000,scroll_up,25
B0027,2015-10-07 01:06:40.000,scroll_down,137
B0027,2015-10-07 01:06:40.000,scroll_up,26
B0027,2015-10-15 23:00:00.000,scroll_down,1108
B0027,2015-10-15 23:00:00.000,scroll_up,345
B0027,2015-10-15 23:00:00.000,select,6
B0027,2015-10-15 23:00:00.000,target_clicked,10
B0027,2015-10-16 01:46:40.000,scroll_down,281
B0027,2015-10-16 01:46:40.000,scroll_up,104
B0027,2015-10-16 01:46:40.000,select,4
B0027,2015-10-16 01:46:40.000,target_clicked,6
B0027,2015-10-16 18:26:40.000,scroll_down,154
